valid_time,wdir,wind_speed,t2m,d2m,sp,blh,ustar,Obukhov,sdfor,obukhov_qc,wind_direction_source,wind_speed_source,temperature_source,dewpoint_source,pressure_source
2024-01-02T22:00:00Z,24.0000,2.9000,264.950,261.950,99910.00,844.163,0.74625,1244.5296,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T23:00:00Z,30.0000,4.4000,265.250,261.950,99870.00,1012.785,0.79547,1541.5951,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T00:00:00Z,34.0000,4.7000,265.350,261.950,99830.00,1076.603,0.78957,1479.1376,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T01:00:00Z,40.0000,3.7000,265.250,261.950,99820.00,1099.119,0.77669,1472.0864,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T02:00:00Z,32.0000,4.9000,265.150,261.550,99770.00,1108.773,0.77922,1670.0358,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T03:00:00Z,30.0000,4.9000,265.150,261.050,99740.00,1123.527,0.79835,1930.5705,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T04:00:00Z,33.0000,4.6000,264.950,261.550,99690.00,1138.293,0.80864,1641.6008,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T05:00:00Z,36.0000,5.1000,264.950,261.050,99690.00,1183.297,0.79191,1614.1984,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T06:00:00Z,30.0000,5.5000,264.750,260.450,99720.00,1191.132,0.75173,1409.9287,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-03T07:00:00Z,32.0000,4.7000,264.650,260.450,99720.00,1156.172,0.74287,1373.1701,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
